label,review
0,[泪]打击大啊！我的运动鞋和运动套装竟然被人当垃圾丢了[抓狂][抓狂][抓狂][抓狂]，在物质上我并没什么特别追求，独爱鞋子！鞋子你快回来[泪]
0,一早出门做好事结果又要迟到了吧[抓狂]心里想着反正和人顺路，讲又讲不清楚，那就带人走呗。结果对方一点眼力劲都没有，慢悠悠跟在后面，害我也不敢走快。。@金碧辉煌姚小六 @桃子的妈咪娜娜 今天姐夫在办公室嘛? [抓狂]
0,以前老去[晕] //@RexLee_BJ:[怒]转起来，这种店不能去！
0,//@吃喝玩乐IN上海:好讽刺[衰]
0,居然遇到个不耿直的不拼我打车票的出租车师傅。[衰][怒]
0,脑残老师！[怒]
0,这女的……未来堪忧！！！[怒]选谁不好！@我是梅干啊 @包子脸-默默 //@唐唐漫步云端:@BraveCake洛凝L @樱桃地主
0,勇哥您真会选，爱特这一组都是分别是选秀冠军 前四强 还有老是进不了全国决赛的[泪]//@何春勇: @刘晏辰 @朱杰Jeam @DJ孙小钱 你们得当心 //@亚枫:丈母娘难搞么？@猫猫的鱼eleven [亲亲]
0,还有下周一？[偷笑][偷笑]@霹雳霹璞  //@小虎吉:[泪]//@跳跃思维--忙碌的2013年: 不相信北京能到零下21度。
0,[晕][晕][泪]
0,[晕]甚至还含石灰等工业用料，这句亮得刺眼～//@楼小悦: [馋嘴][汗][生病] //@阿栋视界:爱吃零食的要注意自己的身体哟！！！
0,#美食光影#美国艺术家 Alan Sailer 使用自制的拍摄工具，捕捉了子弹穿过食材的瞬间爆炸，为我们呈现出这一美妙瞬间。[泪]这么多好吃的....瞬间就浪费了?好可惜呀！
0,[熊猫][衰][晕]
0,//@西安龙湖地产-金文:牛逼！好杂志才值得大家自掏腰包主动购买！我都没买上国庆的！[抓狂]
0,亲哥啊，是来回6个小时啊。[酷][抓狂]
0,不管你信不信，我真的有这手艺。 //@泥娃娃1002:大早起看 提神醒脑……[衰]//@筱古: 擦，边上的麻辣兔头谁啃的？！
0,哈哈我给你空投[嘻嘻][嘻嘻] //@张婷婷微话:回复@金牌厨师磊磊:宫保箩卜干不错，但没学会[泪] //@金牌厨师磊磊:我最近可残了两天没有吃肉肉了[泪][泪]
0,[哈哈] 老婆，看到没！！！！//@刘枫-刘念孙：//@北京电视台孔洁: //@刘颖浩楠一对一：说我呢… //@第25根烟:上哪找这么完美的银去?[衰]
0,虎口脱险！看着我的眼！看着看着就斗了。。。。[晕]
0,应该转 //@启贺: //@身-尘心空: [衰]大功啊[衰] //@廉者无敌-365反贪: 此贴不火，人间就没有正道！ //@TequilaALY: //@谁伴我闯荡2131: 转发微博。
0,[抓狂]//@摩羯座: [围观] 摩羯们，有木有？
0,#当小三的猴子#原来吴童鞋是假的，你猜对了吗？赵扬挑选的第二题是：猴子和我抢老公。你见过这么色的猴子吗？[衰]这母猴不仅对男性很感兴趣，竟然还公然和蔡女士抢老公！蔡女士忍不住抱怨老公对猴子比对她温柔。[哈哈]你相信有这样的猴子吗？
0,是从两车前开始，发现北京出租难坐的。空车少，拒载，挑活儿，动辄趸一张脸说不认识地儿，在严寒酷暑里杵半个钟头是常事儿。是什么，灭绝了从前京城一景：幽默、专业的北京出租车师傅？黑车价格更是几年间翻了一番[衰] //@HYF微博中:无
0,打开电视发现东方卫视毁完达人秀之后竟然染指了我最爱的so you think you can dance...我心里那个难受啊啊啊[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]
0,感动[泪] //@蛇蝎玫瑰: //@贪吃的dudu:/@铅笔小欣1058754912 搞来看看
0,对不起，不敢，16万啊，比你车都贵//@金百万: [衰]最近切糕很火啊~~
0,飞燕！！！喔唷，回去买材料。现在不减肥，夏天徒伤悲[泪]
0,赶上过年又是妈妈生日的时候，必须要显摆一下我琴棋书画样样都会点儿的本领呀 [哈哈][哈哈] 不过我可没有那绕梁三日，余音不绝的能耐[泪][汗]哈哈哈
0,求证！//@金微:吓。//@黄洪波2013:[衰] //@徐杰HZ:转发微博
0,[赞]//@行者哈哥: 真是乖娃娃，居然有人能下如此狠手[怒] //@高速上狂奔的狗:@爱之家动物救助中心 @行者哈哥 @大仙女罗? @好狗好猫流浪狗义工团 @第四城社区 @楚??
0,[抓狂][抓狂][不要]败！ //@爱戴Edell:叫你一块儿吃火锅你不来，你睡觉。害得我们三女人吃火锅玩3p。 ps：黄小蕾说他下次露za[哈哈][哈哈][哈哈][哈哈][哈哈][抓狂][抓狂][抓狂][抓狂]@黄小蕾
0,回复@刘春:春锅，冤冤相报何时了啊？如果我一咬牙一跺脚冲动的嫁给二狗后，咱仨就真的成了新媒体下诞生新组合#狗男女#喽[泪]三思啊！后果不堪设想... //@刘春:嫁给@孔二狗 ！！！ //@王兵的围脖: 早日嫁出去！！！[哈哈]
0,一个医疗报销分3月去了4趟！！！话就不兴一次解释清楚么？！下礼拜第五度造访，再报不了我就真成“bie”了[怒骂]！@狄村
0,我说我不吃，你非让我吃，而且以报效祖国相威胁，我只好在9：33再吃一块！[晕]
0,我不要帅，不要做饭[泪]//@肥天小飞猪:这个必须转@?翔的落? 你做饭的时候最帅喔！
0,传统媒体，情何以堪？[泪][泪][泪]
0,剩了点葱花，为了不浪费，专门搭进去一个鸡蛋，还现煮了点米饭，最终把这个蛋炒饭给吃到肚子里去了。――有感于某电商网站送我的那一大摞代金券。这是钓鱼，赤裸裸的钓鱼啊~！个奸商~！@milly777 我们应该抱头痛哭一场啊……[泪][泪][泪][泪]
0,大半夜，又烧了[泪]一个星期了，实在是抗不住了，亲和小枫在这里陪我打针，省人民医院，好想老妈，我需要关心和照顾[泪][泪]
0,下午困了上床睡了会，醒后下床直接晕的摔在地上半天起不来。脑中立马浮现该不会是自己得了一公升眼泪女主角那个病，并处于病情初发阶段吧[泪]！正编织自己得病后的悲惨人生呢，又发觉自己啥事没有了！爬起来洗把脸，顿觉神清气爽！看来摔倒唯一的原因就是：睡傻了......
0,两只小萝莉在分享自己的玩具装备，一个有魔法棒，一个有魔法盒。都是什么芭拉拉小魔仙？这也是位拯救地球的新一代英雄[晕]估计和美少女战士差不多？[疑问]
0,@可爱芸芸susie @A曼达Wang @低调滴乖女人 [泪]
0,我只看过中国的电视剧[泪]
0,脑子不够用不够用，为什么每个月总会有几天事情特别多，都攒在一起出现[衰]
0,今天穿着十厘米高跟，被很多人说了＂怎么突然这么高了＂[哈哈]主要平时不太穿高跟鞋。这周挺忙碌，要分配好时间。[泪]没空洗车，要过期了
0,"两会开完了, Gmail, Analytics, 等一众Google服务能TM恢复访问吗?[抓狂]"
0,好声音后面专访，被关?和金志文的兄弟情，金志文和金兰的爱情感动到了，正能量啊?[泪]
0,我真的生病了[泪]还要坚持工作[拜拜][悲伤][书呆子][话筒]看得出来我的难过么
0,这条幅好V587[偷笑]，终于有一张天猴儿的正面照了，等了好几天，容易吗我们[泪]
0,[泪][生病]
0,不会真的吧！为啥在北京都不下雨？免疫了？ //@可惜i是狮子座: [来][来] //@Wawa娃娃星球://@四V老爹://@全球热门搜罗:求来个巡回演出，给全国降降温吧！！！[泪]
0,真2B//@耳钉徐老六: [怒骂]//@小权-Gavin://@blink：[弱] //@周vv: 今后不上京东 //@互联网的一些事:可耻！！！骗用户时用几百万粉丝的大号，道歉时用150粉丝不到的小号！！[鄙视]
0,既然不爱，请还他自由。[伤心]
0,[怒][怒][怒] //@卜柯文:真是越来越没有底线了！[抓狂][抓狂][抓狂] //@Ming奚梦瑶:太气人了！人家工作辛苦已经很不容易了[怒][怒][怒] //@时尚抹布:你抵制我这个西安回民吗？//@牟磊:抵制西安。抵制兵马俑。抵制回民街。抵制羊肉泡馍。抵制biangbiang面。抵制西凤。 //@Alex是大叔:[怒]
0,认识好多年的朋友许久未见[泪]激动万昏，由宝马赞助的第三届中国最佳设计酒店颁奖典礼在半岛酒店轻松奢华的进行，还在思考住哪家五星级酒店吗？不妨考虑下精品酒店，参考外滩画报出品380页全彩收录超过150家大中华地区不同地域和特色的顶尖精品酒店宝典，一份文化和设计的感动
0,[泪][泪][泪]诶。。。年岁大起来，生活也逐渐步入正轨，还是不免有些感伤
0,病病痛痛你走吧，别那么迷恋我，我们分手吧。我们不合适。真的。。。[泪]
0,啊哈哈哈！治你的利器啊！[哈哈][哈哈][哈哈][哈哈] //@夜千night:[吃惊][委屈][汗][抓狂]@兔拉拉810 [黑线]//@BJ人字拖:@杏花天-小杏
0,是的//@乔阿优:这是真尤物[抓狂]
0,沙洗天空，瞬间手机屏一层土[怒]
0,@愤怒的大牛驼 @海?-oprah @九世矫情精 @游蝙 这个才是我[怒][闭嘴][鄙视][抓狂][怒骂][顶]
0,//@写意胡同画家-冯柯://@猫尔摩斯-猫王: //@且品且读: //@殷慧芬的微博: 他们喜欢锄草，喜欢寸草不留[怒]//@小众菜园:有树有草的天安门，多好！现在怎么拍都像景片//@殷慧芬的微博: 真实的历史沧桑感。//@小众菜园:很美
0,快乐就当下快乐?就喜极而泣?、让俺都? //@veggieg:孩子永远最当下~ sweetie cutie~[泪][爱你]
0,京伟女友好多[晕]
0,黑车司机这是要疯么？出租不到20的路程要40，有人整顿么？[怒骂]
0,回复@奎文区顾士将:谢谢 //@奎文区顾士将:付出就有回报。余师傅 //@梧桐小余:看来咱哥俩 的积累！还是没有白费滴[泪][泪]咱哥俩现在可以出去冒充一下专家了[哈哈][哈哈][哈哈][哈哈]
0,"微博有风险，发博须谨慎！//@玛都:低调闷死,释放快乐忧死.....终有一死...//@GDTV古一彤:回复@张迅铖:重惩之下必不敢为之~ //@张迅铖:拐卖小孩的都该凌迟处死就没人敢了[怒] //@GDTV古一彤:人贩子无处不在[衰]  //@我的Tina:无数删博中。。  //@曳斌Benny: ?有意想不到的事情。?之?亡，必有妖孽。"
0,晒太阳的豆子好幸福~今天北京的空气真是憋得慌……[泪]日晒法因使用自然阳光来干燥咖啡的果实和生豆，故又称“自然干燥法”。#2013CBC云南咖啡考察之旅#
0,超稀饭欧呀扣Don，一只想知道为毛叫亲子饭，是因为鸡蛋和鸡肉吗，好残忍[泪]
0,脱过水、被雨浇过、光源完全不规则，而且被狗追过半条街……[泪]
0,完全是坑爹啊 我昨天才知道可以用360浏览器刷票 可是，我今天没有收获！都这个时候了这么可能刷到！！ [抓狂] 明天就是决定我是去是留的时候了。 恐怕是要开始打算 回不了家 去哪里玩的问题了 [草泥马][草泥马][草泥马]
0,你买一种韩国婴儿洗衣皂，那个对屎很有用。另外，每次拉衣服上，赶紧就清洗，蹭蹭就干净，然后用开水再烫烫。你们说我这一天容易么？都说我俗，我倒是想走走小清新范儿呢 ，太艰难了好么[泪]。//@?奈姐姐：宝宝屎粘在衣服上简直要命刷不掉啊！求大美丽支招
0,[蜡烛][泪]
0,同学的妈妈乳腺癌手术一年半后又全面扩散。。病危。[泪]关掉手机也无法阻挡坏消息的传来。。艳阳天里心生悲凉。。。谁能告诉我点好消息。。哪怕是谁家狗狗又下崽了。。。
0,这家人家太下作了//@小丸子哈小丸子: 原来不是溅起来的，就是直接倒在孩子的头上，身上和我妈妈的身上！是剩饭，菜，肉，油汤的混合物！太恶心了！[怒][怒][怒][鄙视][鄙视]
0,#当爹进行时#天天睡着了，我把便当盒拿出去准备吃午饭，谁知就去洗了个手的功夫，一个不睡午觉的熊孩子打开我的盒子，把三明治全给揪出来当玩具了！[抓狂]
0,真TMD不容易，今天4点才下飞机！太害人了[泪]累，困，饿
0,都围观呢，叫救护车呀！软二挤公交的童鞋伤不起啊！//@鹭岛咖: [怒][怒][怒]公交越挤，司机更需要注意乘客安全，非得出次大事故才引起重视吗？尼玛！软二童鞋天天都得挤公交，假期归家前遇到此事，司机良心何在？[怒]
0,放心吧，美国绝对不会干预的。//@格瓦拉:[衰]
0,回复@韩玉hany:别提这事好不好[怒]！我用全部身家财产换了一个鸵鸟皮的钱包，我诅咒那个小偷一辈子不能性生活 //@韩玉hany:回复@我是徐峥:你让我送你那个鸵鸟皮的钱包情何以堪啊~~~[猪头]
0,"""碎片化阅读""拟或是""浅阅读""是阅读的悲哀还是悲哀的阅读?[抓狂] //@刘俊来:其实，我也只上了两年围脖，看到不少报纸和杂志上关于阅读的文章，大都是围脖上的“熟人”，曾感慨：碎片化阅读已然兴起。"
0,#最游记外传*萌芽之章# 尼玛，仓大这是要虐死我啊，虽然隔了快七年，还是被外传虐啊……前面还能忍，到片尾曲直接泪目，搞毛线都死的这么惨啊，不带你们这样虐悟空的[泪]http://t.cn/zOnYtO6
0,又去@ABCCookingStudio 上蛋糕课啦！这一次在制作的时候明显比一次要熟能生巧，悲催在最后一步往奶油上写字。剪的口太大，手还抖，画个心都费劲[衰] 下个月有松下电器xABC cookingstudio携手的“柠香土豆烤鸡&弗卡夏”圣诞大餐特别课程，简单好操作，#爸爸去哪儿#的明星奶爸不用再为做饭头疼啦[偷笑]
0,终于体会了，两天的会议啊[抓狂][抓狂][抓狂][抓狂]
0,[抓狂] 这个一定要转，深受迫害啊，出版之前都是加班到凌晨一两点[泪]
0,"法克好吃吧[抓狂]//@中非张逃:奶酪蛋糕还有不停的其他尝试哦，或许可以考虑有那个rooibos cheesecake [思考][思考][思考] //@JamaicaMeCrazy:[围观][嘻嘻] //@中非张逃:[给力]这不过就是我们日常的品质，哈哈 //@朱小漂亮:谢谢@中非张逃 @JamaicaMeCrazy ,来一杯小组聚起来~#from假期中的文艺白富美#"
0,//@中国国旅-肖素光:如果因不吃降压药，都会造成休克的程度，那么这位先生未免太大意！奉劝救命药一定要随身携带！[心]无论是否跟随旅行社出行，切记！[围观]//@陈晗5812:过度维权//@super大洋洋:别特么什么事都找旅行社赔偿[怒]
0,[抓狂][抓狂][抓狂]非常可恶！收完钱后，哪管洪水滔天！广州一些收费站撤销后无一例外依然保留这样的水泥墩！太恶劣了。希望更多的社会舆论关注此事，有同感的转！
0,我当年仲么没有这待遇？ [泪][泪][泪]
0,[衰]除了玩手机，废人一个
0,六月之前又要搬家，真烦。... 老天爷啊，你是不是把搬家这事当做苦行来对待那么爱扎根儿的我啊？[晕]
0,头疼恶心头疼恶心   来针鸡血  起床干活  可爱亲密的战友 你们是我的慰藉[泪]  来抱抱  [心]
0,家里的宝贝磕到了碰到了，心疼啊！别人家的小孩出事了，毛都不管。什么人嘛？[伤心][怒骂]岂有此理！！！！！
0,因为乔布斯休病假去了[泪]
0,一到这种天气、就觉得好压抑、不喜欢[失望]
0,20岁便成为百万富翁的秘诀！看完我哭了！[晕]
0,//@微博搞笑排行榜: 现实残酷[泪]
0,最近发现了一本设计方面的奇书~[赞]真的，名字貌似就叫天书，看完后瞬间觉得信息量太大，CPU被烧坏了。。。[晕]@文艺2012v @F-Designer-P @Zero_Ling哦
0,中午鱼刺卡嗓子了，去医院没弄出来，下午大口喝水，突然觉得刺下去，但为什么晚上又疼了，难道是发炎了？？？鱼刺大哥，今天七一，您老可不能让我轻如鸿毛啊？？！！！[泪][抓狂]我还要听周董新专辑啊……
0,[泪] //@卢中强:[泪]
0,回复@长发纷飞:看活动介绍。 //@长发纷飞:怎么才能被选入啊？我也想去西城考察团[抓狂][抓狂] //@黄玺赫:回复@北京旅游杂志:感谢！ //@北京旅游杂志:[话筒][话筒][话筒][话筒]恭喜您获得我们发现西城路线考察团第二名被选入团的达人！[鼓掌][鼓掌][鼓掌][鼓掌]
0,#果冻的微博日记# 假期第一天29度高温+5级大风～[抓狂]这天气太淘气～[酷]那也不能阻止我寻美食～[馋嘴]穿长裙出门喽～走起～
0,文慧一，真有你的哈！2012，我在法国。文慧，你听～～[泪]
0,一冷一热，胃抽筋了。[泪]
0,@海参2哥 亲爱的周末由于你的出差不能手拉手去找吃的，我内心悲痛地只能自我加班寻找人生意义了[泪]//@牛舌那点事儿:没想到，俺家的【红酒牛小排】还有这么强大的治愈能力，哈哈。
0,[抓狂][偷笑]
0,好好发微博不要卖萌 //@苏宁易购:老板说三年让我们卖600亿美的电器，这么便宜你们都不要，全都不支持我的工作[泪]//@小黎那只羊:不缺。 //@GReylOoNg:不缺。//@苏宁:缺冰箱吗？缺空调吗？缺热水器烟灶净水设备电饭煲电磁炉豆浆机微波炉电压力锅等等等等吗？#来苏宁抢美的#吧[耶][耶]
0,//@北京美食导航:艾玛没带伞。。。[泪]
0,#泰国之旅# 今天为了来缅甸边境，早晨6点多就出门了，一路山路开过来，我躺车上睡觉像大摆锤一样左晃右晃的[晕][汗] 热的快疯掉了[黑线][太阳] 在泰国和缅甸边境喝杯冰咖啡休息休息? [偷笑] 我在:http://t.cn/zT6qTUL
0,我要黯然销魂伤心伤情伤肝巧克力。[伤心]
0,啊～好快啊～都过了一年了～我好想去啊～但是现在是大肚婆～你们组织去的时候希望我已经生完了。。[泪]
0,"现在听到""东海防空识别区""这个词就想吐[抓狂][汗]"
0,混混噩噩加一天班，终于可以go home，终于可以觅点粮食，终于可以飞驰在三环上，擦，您就给我撂挑子，耍脸子，咱平时都是4S保养，原厂服务啊！你不能这么玩儿我啊!！[泪][泪][泪] 今天一定是诸事不易[泪][泪][泪]
0,熊猫晒依然很犀利[泪] [鼓掌]
0,别涨了！虽说去年底换的已经获利11.5%，但是但是换少了 [抓狂][抓狂]
0,第二波僵尸正在逼近?[衰]//@I_Tang_HuLu:快上来早饭。。一个人带太多面包目标有点大[黑线]
0,路面清洁[衰]路好滑 我在:http://t.cn/zWmAtot
0,[嘻嘻] //@Orchid?鸢:[怒]120.。。。
0,为什么不带我去吃啊[泪][泪][泪]
0,回复@野外的酒鬼:唉呀，那不好办了，三十二该抽一块儿了…… //@野外的酒鬼:三十二[汗] //@信浮沉:这就是你爹妈不对了，不能打击人啊，二十三还窜一窜呢，哥你多大了？ //@野外的酒鬼:回复@春暖江融:你是我嫡亲的媳妇儿吗！！！[泪]  //@春暖江融: 可怜了他这期待二次发育的孩纸~
0,[晕]制作工艺灰常好 //@邓飞:各地苦闷青年，请不要在河里井里乱丢私人物品，给社会造成困扰，好吧? //@北京晚报:太搞笑
0,120还拒收[怒] //@平安园区:你怎么看？ //@水月雪樱: 过分[怒]  //@湖东派出所:关注！小伙伴们表示愤怒[伤心] //@平安园区:120是在救死扶伤么？[伤心][伤心][伤心]
0,求谷歌不崩溃的方法[泪]
0,支持真理 拒绝脑残 //@小雅式采薇:生命都值得被尊重和救助，支持真理，拒绝脑残！ //@amber佳佳:这都是生命！我遇到困难求助是我的权利！得到了帮助我要记得感激！非常看不起只会动嘴什么事都没做过没脑的人 //@ST赔钱货:这是一篇找骂贴吗？？？？[怒]//@北京消防: 为人民服务！[赞]
0,最近一周工作效率很低[泪]
0,希望所有官员的儿子孙子都像毛新宇一样，高大威猛天真诚实可爱。//@奇迹在坍塌: 坏人 //@张醒生:迎完财神爷，该迎下一位了[泪]  //@青媒素:真是个美好的祝愿啊。[嘻嘻] //@中国之声智鹏:  //@Mandy萌: 转发微博。
0,"自从有了神马电脑,哥的才华都被淹没了...咋一听寻找写字好看的人,太激动了![泪]"
0,但是他们伙食不错 //@闪辰晖:说错了，是全世界最差? //@小谢宇:有一个@刘韬VC [衰]
0,躺着疼痛减少，头也不是那么涨了。。老妈说三根神经撑起一个头，现在一根神经上长着东西，又发炎了，等于废了一半。。成废人了。。[衰]
0,//@妖妖蔡小烦: 我觉得我以后也要小心！[泪] //@KC_zt:[衰]最近看了太多孩子电梯事故~~家长们注意啊。。坐电梯的时候抱起孩子吧... 大家转起
0,//@窝窝头的围脖: 西安，俺的第二故乡。思长安，心戚戚[泪]
0,我不开心[抓狂]，我要喝醉[抓狂]
0,珍爱生命，远离牛羊肉。炭疽来袭！！[生病][衰]
0,准备接下去#灵异的那些事#系列?咋样咩？ //@Emmanuel_Rossignol:[衰]王老师，你真是灵异体质啊 //@王路王大高:#旅途中的那些事#@Emmanuel_Rossignol @新民晚报新民网 @水瓶之光在唱歌 @失落的秋刀鱼 @乐游上海 @拉黑中国史第2季 @王小妹鑫 @TomBaiHaiLei @善意开花
0,回家一刷豆瓣，居然还有那么多批评的，居然还有觉得唱不怎样的，顿时觉得[吃惊][吃惊][吃惊][衰][衰][衰][衰][衰]
0,生病了[泪]快点好吧
0,[泪]最近怎么这么艰难???说好的木星呢???[泪]//@桃妈努力下一百: @霍小驰 互相拥抱吧 //@Alex是大叔:补充：太阳下周进入狮子座，不过与土星逐渐形成刑克相位，太阳、上升狮子座的人要多留意健康以及合作方面的问题，如果你身边有狮子座的好友（太阳、上升）且最近不顺，拥抱一下他们吧：）
0,越南在南沙群岛海域非法驱赶中国渔船，拖曳渔船倒行1个多小时。[抓狂]
0,看完有变性的冲动~~卫生巾伤不起~~女人们小心中枪[衰]
0,这个感冒把我给整个半死，进入第三天，挺不住来医院了，全身无力，头晕目眩，[衰][衰]
0,桌上厚厚的JAVA书啊[泪]//@豆豆徐晗: 但是为什么阿里巴巴集团下还是有那么多的剩女捏？
0,这一夜、胃像漏了一个洞。绕热的刺痛感。整整折磨了我一夜。[泪][泪][泪]我这小身子骨呀！刚刚开始接商演代言、肠胃又开始折腾我了。[泪][泪][泪]
0,[吃惊] //@湘潭陶奕://@依旧2007: 太可怕了[汗] //@龙儿乖乖05:[吃惊][话筒]//@武汉-田力: [怒][话筒] //@于建嵘:紧急呼吁！月光一刀是免费午餐凉山志愿者，是个稳重的人。
0,我基本上做完一次大的设计版本就会生病一次[泪]
0,完了完了，都有，还是没觉得幸福[泪]
0,Summer同学办事细致极了！感动[泪]
0,争分夺秒，来去匆匆...上海，武汉[嘻嘻]武汉，上海[泪]带来一堆疑惑，带走一箱#周黑鸭#@蕾女心经 我在:http://t.cn/zjM2MH6
0,[怒]//@吉祥天女任轩萱: 沙杀杀杀杀[怒][怒][怒][怒][怒] //@侯宁:恶贯满盈！[鄙视]//@距离因交流而拉近: 丧尽天良//@张晨初艺术空间:[怒]//@樊德安: 毙了！[怒]//@监政铲腐: 转发微博
0,亲们，聊high了？[晕] //@鲁浪浪01：能搞个现场连线的环节么？！[泪] //@贺霄：我百分百眼泪hold不住，纸巾算你的[挖鼻屎] //@youyoujill:亲们！荡定！都给我hold住！ @蛋壳资 [酷] // @贺霄 ：回复 @蛋壳资 :我懂了，南方代表，侬好伐[哈哈] // @蛋壳资 :我也有???！[害羞]
0,[衰] //@微博小百科:最适合十二星座一起慢慢变老的星座[心]
0,可是我是多么喜欢泥土的芬芳和阳光的味道……[泪]//@热门时?潮流: 震惊了
0,我天，@切总 都收徒弟了，这个世界???????????太疯狂了[晕] //@弹弓2000:[酷][酷][酷] //@切总:江山代有才人出，@?丝厨房 有传人！[鼓掌][嘻嘻]
0,飞机再次延误，我被滞留了在上海，何时起飞还没确定，为什么受伤的总是我？！[泪]
0,全趴后只有论文就还有感冒陪伴我跨年…哭哭[泪]
0,也没信号了，我就跑进doota买东西了，有点沉，拿不动了。一个人在异国，想家。[失望][失望][失望] 一会回去洗洗睡了。大家晚安好梦咯！
0,哈哈..伤了也得起~有木有！！[冒个泡]  //@MLTXJ:[泪]  //@何雯0312:这必须得顶啊。@MLTXJ  @宫明月  //@伊比利亚火腿:我擦[吃惊] //@小女贼蔡佳佳:这谁写的，很到位有木有！！！[泪]  // @华十一 :[衰] 乐在其中。[委屈]
0,[围观][怒] //@老孔-约克豆壳儿:必看啊！ 看国内医院如何毁了孩子的身体。@乐馨 @济宁台安舒 @许子嘉Robert @yananuk @MissDD @济宁晚报 @没空0310 //@任志强: [怒] //@北其村:医疗问题。
0,胎记又出现了，暑么情况[抓狂]
0,一点也不期待。。。。[衰]
0,[衰][衰][衰][衰]我有不祥的预感[汗]
0,猪头………… //@王丽_Umi小?:?於不用每?月疼了...[晕]
0,美女姐姐别怕！[晕][害羞][吃惊][偷笑][衰][挖鼻屎]
0,回复@娜写小日子:我自从考完证后就没深潜过了[泪]…说多了都是泪…//@娜写小日子:回复@Viola_bv:是啊，快来啊！
0,小猪最帅气的事就是叼块红鞋垫往树林里钻[猪头]//@紫服青冠:[哈哈]有人写游记真开心，不用自己动手。[衰]能不能多说点小猪帅气的事情，糗事就不要拿出来公开说了……
0,[怒] //@猪猪家的海灵diver:明抢啊//@知己知几:我能说脏话么？
0,哈尔滨又下雪了……冬天不下雪，春天不停下…[泪][泪][泪]
0,//@李幸菲://@三摩地帮主:@中国工商@上海工商@上海美食攻略 //@海洋Vicky:机场卖的东西可信嘛[汗]//@鹏的莹:@ChefAlanYu @北京号外 @北京热门 @大众点评?上海美食 @刘小懒 @现代可汗 @光头陈庆 @勤劳的工作狂 @西餐侯老师 @韩姐教你下厨房 @?? @每日维他命Beijing @维他命羊 @魔都生活圈 [怒]
0,去香港搬砖，端泥的有木有同路滴……[泪]
0,哦，缺 德国人，德国躺着中枪。 //@宗贵升:这些人有车……大多也受过教育 //@明心草:在这里能体现文明否。我们喊文明、评文明，但很少文明。 //@宗贵升:基本的东西还差很远 //@岳培业:素质在这里已经打分 //@蓝启人art:[衰] //@孔健祥林:自私自利缺德国人
0,康复记录。前天训练过头，导致昨日过于疼痛，停止训练，发现拉直的筋又缩回去了。今天继续。//@老花眼看天下: 经过每天下午和晚上的屈伸练习，次日上午必是疼痛难忍，胳膊不像是自己的。再两周能熬出来？[晕]
0,我好像没吃过，看起来很恶心，转一下提醒身边人。 //@Hollym:什么？！ //@丰天艳: 突然觉得自己能活到现在真是不容易！ //@dd妞儿-缇娜和emily:我彻底可以减肥了  //@警察方明:又来了！[衰]
0,哈哈哈哈哈，你有过吗？ //@Chris小灵:[泪] //@嘻嘻爱美丽:[哈哈]
0,是啊...我该疯了...[泪][泪][泪]
0,#80公升极冷寻暖#怀念牙克石的雪糕了！不过那边的冰糖葫芦却是不敢恭维啊[失望]
0,A BATHING APE 推出圣诞限量特别版！！[吃?][?你] 好想抱它回家喔[抓狂][花心]
0,回复@赵宣Nemmmmmmo:大概都是亲自来拆穿我的……//@赵宣Nemmmmmmo:卧槽被拆穿就被那么多人排队了好吧，每次去前面排上百号人，赶紧散了我好尝尝啊//@雕爷:糟糕，原来雕爷牛腩已经被“拆穿”了！刚刚宣布盈利，就被“拆穿”，好狼狈~[泪]
0,时间怎么过得这么快啊？! 明天又是周一了[悲伤][悲伤][悲伤]
0,树欲静而风不止，子欲孝而亲不待。[泪] //@山东电视台邱实:又到十一，明天回老家给父亲上坟。[泪]
0,哈哈，不绯闻，无营销！//@星硕-袁学娅: 你们将故事的能力不如桔子啊[泪]//@山时水尚:而桔子的启示源是@山水时尚酒店 ，2014年我们将有超越时尚的最新潮牌问世，敬请期待！@蔡海洋-中青旅山水酒店@老路已老 //@戴斌_旅游: 2013年底写酒店产业评论，以＂时尚＂为主题，桔子是启示源之一。
0,我的背莫名奇妙的肿了一个大包~~还疼得要命~~~我该去医院挂哪科瞧去？[泪]
0,为么刺激我，偶这月也爆了[泪]
0,我想说。。。。。。。。。。你呢？//@实用小百科: 你妹~[怒]
0,真揪心[泪][泪][泪]
0,回复@夜幕下的梧桐雨-FAN:咱们国家在这方面的教育很缺失...你可以做个调查，国内的性教育是否都是从日本的A片学来的？[哈哈] //@夜幕下的梧桐雨-FAN:世上的奇葩女子越来越多呀，孩子生下水道就不理了[吃惊][吃惊]当初怎么学生理卫生的，这么没责任感第一时间应学会避孕[怒][怒]
0,月运赞就一个月天天顺吗？你也知道这是美梦了！一个月中大顺半个月，小不顺几天，几天平平，这不是人生真相吗？//@金木糖主1219:苏珊大妈的2月运势咱大处女不是很赞的吗？怎么这儿看着不咋地呀[晕]
0,听奶奶说，现在叔晚上都睡沙发，他俩人都打呼噜，吵的逃逃总哭，委屈孩子了，这么大的噪音[抓狂][睡觉]。明天去不去看看他？没事就去，要不又是很久不见
